index,title,type,release_year,genres,production_countries,imdb_score,imdb_votes
5575,The Rational Life,SHOW,2021,"['drama', 'romance']",['CN'],8.1,445
5576,My Wonderful Life,MOVIE,2021,"['drama', 'romance', 'comedy']",['PL'],5.8,540
5578,Roohi,MOVIE,2021,"['comedy', 'horror']",['IN'],4.4,9912
5579,Dive Club,SHOW,2021,"['drama', 'family']",['AU'],6.2,789
5580,Elize Matsunaga: Once Upon a Crime,SHOW,2021,"['crime', 'documentation']",['BR'],5.9,2088
5581,Asakusa Kid,MOVIE,2021,['drama'],['JP'],7.1,1090
5582,The House of Flowers: The Movie,MOVIE,2021,"['drama', 'comedy']",['MX'],5.5,836
5584,"Nevenka, Breaking The Silence",SHOW,2021,"['documentation', 'crime']",['ES'],6.9,658
5586,The New Adventures of Oggy,SHOW,2021,"['comedy', 'family', 'action', 'animation']",['US'],6.6,38
5588,Creating The Queen's Gambit,MOVIE,2021,['documentation'],['US'],6.9,577
5589,Octonauts: The Ring of Fire,MOVIE,2021,['animation'],"['CN', 'GB']",6.5,126
5590,The Land,MOVIE,2021,"['drama', 'comedy']",['PL'],6.1,444
5591,Alma Matters: Inside the IIT Dream,SHOW,2021,"['drama', 'documentation']",['IN'],8.3,2323
5592,Honey Girls,MOVIE,2021,"['family', 'music', 'comedy']",['US'],5,154
5593,Jiva!,SHOW,2021,['drama'],['ZA'],5.5,263
5594,Gatao: The Last Stray,MOVIE,2021,"['crime', 'action', 'drama', 'romance']",['TW'],5.9,244
5595,Resort to Love,MOVIE,2021,"['comedy', 'romance']",['US'],5.7,5586
5596,Annaatthe,MOVIE,2021,"['drama', 'action', 'comedy']",['IN'],4.6,9400
5597,Hate by Dani Rovira,MOVIE,2021,['comedy'],['ES'],6.7,419
5598,Man in Love,MOVIE,2021,"['romance', 'drama']",['TW'],6.9,1623
5600,Meenakshi Sundareshwar,MOVIE,2021,"['comedy', 'romance']",['IN'],7.4,17141
5602,Just Say Yes,MOVIE,2021,"['romance', 'comedy']",['NL'],4.5,1910
5603,Ajeeb Daastaans,MOVIE,2021,"['drama', 'romance']",['IN'],6.7,5620
5604,I Heart Arlo,SHOW,2021,"['comedy', 'family', 'animation']",['US'],7,204
5605,The Secret Diary of an Exchange Student,MOVIE,2021,"['romance', 'comedy']",['BR'],5.3,868
5606,Canine Intervention,SHOW,2021,"['documentation', 'reality']",['US'],6.5,886
5607,Carlos Ballarta: False Prophet,MOVIE,2021,['comedy'],['MX'],6.5,116
5608,One Night in Paris,MOVIE,2021,['comedy'],['FR'],4.4,74
5609,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,"['crime', 'documentation']",['MX'],7.6,179
5610,You vs. Wild: Out Cold,MOVIE,2021,['action'],['US'],5.3,102
5611,Under Suspicion: Uncovering the Wesphael Case,SHOW,2021,"['crime', 'documentation']",[],6.3,727
5612,Metal Shop Masters,SHOW,2021,['reality'],['US'],5.6,546
5613,Headspace Unwind you Mind,MOVIE,2021,"['animation', 'documentation']",['US'],7.2,132
5615,Get the Grift,MOVIE,2021,"['crime', 'comedy']",['BR'],5.3,722
5616,Dolly Parton: A MusiCares Tribute,MOVIE,2021,"['music', 'documentation']",['US'],6.6,226
5617,Rabbids Invasion - Mission To Mars,MOVIE,2021,['animation'],['FR'],7.8,
5618,And Tomorrow the Entire World,MOVIE,2021,"['crime', 'romance', 'drama']","['DE', 'FR']",6,3095
5619,Squared Love,MOVIE,2021,"['romance', 'comedy']",['PL'],5,3059
5621,Dearest Boy,MOVIE,2021,"['comedy', 'drama']",['SA'],6.1,240
5622,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,"['animation', 'family']",[],3.6,56
5623,Accomplice,MOVIE,2021,['documentation'],"['IL', 'US']",7.2,361
5624,Titletown High,SHOW,2021,"['reality', 'sport']",['US'],5.4,318
5625,Double Dad,MOVIE,2021,"['drama', 'comedy', 'family']",['BR'],5.6,1262
5626,Dancing Queens,MOVIE,2021,"['comedy', 'drama']",['SE'],5.6,1672
5627,Searching for Sheela,MOVIE,2021,"['documentation', 'crime']",['IN'],4.2,1327
5628,Magic for Humans Spain,SHOW,2021,"['reality', 'comedy']",['ES'],6,77
5630,This Little Love of Mine,MOVIE,2021,['romance'],['AU'],5.3,2393
5632,Let's Fight Ghost,SHOW,2021,"['drama', 'action', 'fantasy', 'horror', 'romance']",['TH'],7.5,98
5633,JJ+E,MOVIE,2021,"['drama', 'romance']",['SE'],5.3,1658
5634,Tony Parker: The Final Shot,MOVIE,2021,"['documentation', 'sport']",['FR'],6.8,1364
5635,Bankrolled,MOVIE,2021,['comedy'],['MX'],4,306
5637,The Guide to the Perfect Family,MOVIE,2021,"['comedy', 'drama']",['CA'],6.4,1632
5638,The Snitch Cartel: Origins,SHOW,2021,"['crime', 'drama']",[],5.6,182
5639,"Strip Down, Rise Up",MOVIE,2021,['documentation'],['US'],5.3,634
5640,Kadaseela Biriyani,MOVIE,2021,"['drama', 'comedy', 'crime']",['IN'],7.5,1265
5641,The Characters of the Continent,MOVIE,2021,['documentation'],['US'],6.6,56
5642,Pagglait,MOVIE,2021,"['comedy', 'drama']",['IN'],6.9,9133
5643,How to Be A Cowboy,SHOW,2021,['reality'],['US'],6.8,145
5644,Stories of a Generation - with Pope Francis,SHOW,2021,['documentation'],['IT'],7.4,202
5645,A World Without,MOVIE,2021,"['thriller', 'scifi', 'drama']",[],3.7,336
5646,The Family That Sings Together: The Camargos,SHOW,2021,"['documentation', 'music', 'reality']",['BR'],5.4,41
5648,Bangkok Breaking,SHOW,2021,"['drama', 'thriller', 'action', 'crime']",['TH'],5.9,281
5649,Get the Goat,MOVIE,2021,"['comedy', 'crime', 'action']",['BR'],6.1,1727
5650,Bartkowiak,MOVIE,2021,"['thriller', 'action', 'crime', 'sport']",['PL'],5.1,1165
5651,Grumpy Christmas,MOVIE,2021,['comedy'],['MX'],4.4,348
5653,Cinema Bandi,MOVIE,2021,"['comedy', 'drama']",['IN'],8,2416
5656,This Is Not a Comedy,MOVIE,2021,"['drama', 'comedy']",['MX'],4.9,321
5657,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,2021,"['documentation', 'crime', 'history']",['US'],6.7,3260
5658,Kayko and Kokosh,SHOW,2021,"['animation', 'comedy', 'fantasy', 'action']",['PL'],6.3,314
5659,Zero to Hero,MOVIE,2021,"['drama', 'sport']",['HK'],6.6,792
5660,Irul,MOVIE,2021,['thriller'],['IN'],5.8,3021
5661,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021,"['music', 'documentation']",[],5.1,31
5663,Happiness Ever After,MOVIE,2021,"['drama', 'romance']",['ZA'],4.2,153
5664,The Ingenuity of the Househusband,SHOW,2021,['comedy'],[],6.7,396
5665,Wild Dog,MOVIE,2021,"['thriller', 'action', 'crime']",['IN'],6.2,2248
5668,Nayattu,MOVIE,2021,"['drama', 'thriller', 'crime']",['IN'],8.1,6780
5669,Carnaval,MOVIE,2021,['comedy'],['BR'],3.9,885
5670,Wish You,MOVIE,2021,"['drama', 'romance', 'music']",['KR'],6.4,804
5671,Kurup,MOVIE,2021,"['crime', 'thriller']",['IN'],7.4,11582
5672,Angeliena,MOVIE,2021,"['drama', 'comedy']",['ZA'],7.7,1156
5674,The Guardian,MOVIE,2021,"['horror', 'music', 'thriller', 'crime', 'drama']",['VN'],5.7,319
5675,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,2021,"['action', 'reality']",[],5.8,928
5676,Emicida AmarElo Live in Sao Paulo,MOVIE,2021,"['documentation', 'music']",['BR'],7.5,43
5677,Only You,MOVIE,2021,"['comedy', 'drama']",['PH'],6.5,64
5678,Lethal Love,MOVIE,2021,['thriller'],[],4.4,215
5679,The Misadventures of Hedi and Cokeman,MOVIE,2021,"['action', 'crime', 'comedy']",['FR'],4.4,624
5680,Let's Eat,SHOW,2021,"['drama', 'comedy']",['TH'],8.2,5
5682,Johnny Test's Ultimate Meatloaf Quest,MOVIE,2021,"['animation', 'family']",['US'],7,24
5685,Jailbirds New Orleans,SHOW,2021,"['documentation', 'reality']",['US'],6.6,205
5686,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021,['comedy'],['TR'],6.6,6680
5687,Bombay Begums,SHOW,2021,['drama'],['IN'],5.3,4841
5688,Sisters on Track,MOVIE,2021,"['documentation', 'sport']",['US'],5.8,195
5689,Sharkdog’s Fintastic Halloween,MOVIE,2021,"['fantasy', 'family', 'animation', 'comedy']",[],6.6,35
5690,Thimmarusu: Assignment Vali,MOVIE,2021,"['thriller', 'crime', 'drama']",['IN'],7.2,1473
5692,Prime Time,MOVIE,2021,"['thriller', 'drama']",['PL'],5.2,1757
5693,Chief Daddy 2: Going for Broke,MOVIE,2021,['comedy'],['NG'],3,133
5696,The Four of Us,MOVIE,2021,"['comedy', 'drama', 'romance']",['DE'],5.3,954
5698,June & Kopi,MOVIE,2021,"['comedy', 'drama', 'family']",['ID'],6.3,529
5699,Thalaivii,MOVIE,2021,['drama'],['IN'],5.9,30439
5700,Blue Dream: The Road to Wembley,MOVIE,2021,"['documentation', 'sport']",['IT'],7.1,722
5701,Soy Rada: Serendipity,MOVIE,2021,"['comedy', 'drama']",['AR'],6.1,73
5702,Have You Ever Seen Fireflies?,MOVIE,2021,"['drama', 'comedy']",['TR'],6.2,4934
5703,Hostage House,MOVIE,2021,['thriller'],['US'],3.9,826
5704,Convergence: Courage in a Crisis,MOVIE,2021,['documentation'],"['US', 'GB']",5.4,252
5707,We Are: The Brooklyn Saints,SHOW,2021,"['documentation', 'sport']",['US'],6.5,156
5708,Haroun,MOVIE,2021,['comedy'],['FR'],6.4,62
5712,Buried by the Bernards,SHOW,2021,['reality'],['US'],7.3,339
5713,Angèle,MOVIE,2021,"['music', 'documentation']","['FR', 'BE']",7,493
5714,A Perfect Fit,MOVIE,2021,"['drama', 'comedy', 'romance']",['ID'],5.3,557
5715,30-Mar,MOVIE,2021,"['drama', 'thriller', 'crime']",[],4.4,96
5718,Super Monsters: Once Upon a Rhyme,MOVIE,2021,"['family', 'animation']",[],5.8,38
5721,Word Party Presents: Math!,SHOW,2021,"['animation', 'family']",['US'],7.5,13
5722,Creator's File: GOLD,SHOW,2021,"['drama', 'comedy']",['JP'],6.6,23
5723,Izla,MOVIE,2021,"['comedy', 'horror']",['PH'],3.7,105
5725,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,2021,"['drama', 'history']",['MX'],6.1,79
5726,StarBeam: Beaming in the New Year,MOVIE,2021,"['animation', 'family']",[],5.7,32
5728,Ali & Ratu Ratu Queens,MOVIE,2021,"['drama', 'comedy']",['ID'],7,1185
5729,D.O.D.: Day of Destiny,MOVIE,2021,"['scifi', 'drama']",['NG'],5,37
5730,Upcoming Summer,MOVIE,2021,['drama'],['CN'],6.7,439
5731,What Happened to Mr Cha?,MOVIE,2021,"['comedy', 'drama']",['KR'],4.3,349
5734,Lokillo,MOVIE,2021,['comedy'],['CO'],3.8,66
5735,Jagame Thandhiram,MOVIE,2021,"['crime', 'comedy', 'drama', 'thriller', 'action']","['GB', 'IN']",6,11596
5736,Private Network: Who Killed Manuel Buendía?,MOVIE,2021,"['documentation', 'history', 'crime']",['MX'],6.8,220
5738,Kaaval,MOVIE,2021,"['thriller', 'action']",['IN'],5.4,1462
5740,One Lagos Night,MOVIE,2021,"['comedy', 'crime']",['NG'],6.9,15
5741,I Missed You,MOVIE,2021,"['drama', 'romance']",['TW'],5.7,243
5742,African America,MOVIE,2021,['drama'],['ZA'],5.2,63
5743,Will You Marry?,MOVIE,2021,"['romance', 'drama']",['PH'],4.9,56
5744,Tughlaq Durbar,MOVIE,2021,"['comedy', 'drama', 'thriller']",['IN'],5.4,1566
5745,My Amanda,MOVIE,2021,"['drama', 'romance']",['PH'],5.6,301
5746,Geez & Ann,MOVIE,2021,"['romance', 'drama']",['ID'],5,285
5747,Newton's Cradle,SHOW,2021,"['drama', 'thriller']",['EG'],8,1565
5748,Laabam,MOVIE,2021,"['drama', 'action']",['IN'],3.4,777
5749,Tribhanga,MOVIE,2021,"['drama', 'family']",['IN'],6.2,2888
5750,Navarasa,SHOW,2021,['drama'],['IN'],5.9,3470
5751,I Need Romance,SHOW,2021,"['drama', 'romance']",['TH'],7.8,24
5752,Trippin’ with the Kandasamys,MOVIE,2021,"['romance', 'comedy']",['ZA'],5,366
5754,The Five Juanas,SHOW,2021,['drama'],['MX'],6.9,1728
5756,Madam Chief Minister,MOVIE,2021,['drama'],['IN'],4.8,1744
5757,Little Big Mouth,MOVIE,2021,"['romance', 'comedy', 'music']",['ZA'],3.8,170
5758,Abla Fahita: Drama Queen,SHOW,2021,"['drama', 'comedy', 'crime']",['XX'],6.6,433
5759,A Naija Christmas,MOVIE,2021,"['comedy', 'drama', 'romance']",['NG'],4.7,336
5760,Slay,MOVIE,2021,['comedy'],['ZA'],3.3,101
5762,Lava Ka Dhaava,SHOW,2021,['reality'],['IO'],6,41
5763,Sardar Ka Grandson,MOVIE,2021,"['romance', 'drama', 'comedy']",['IN'],4.3,4496
5764,Sarbath,MOVIE,2021,"['romance', 'comedy', 'drama']",['IN'],5.6,262
5767,Lokillo: Nothing's the Same,MOVIE,2021,['comedy'],['CO'],4.6,51
5768,Christmas Flow,SHOW,2021,"['music', 'romance', 'comedy']",['FR'],5.8,702
5769,Ankahi Kahaniya,MOVIE,2021,"['drama', 'romance']",['IN'],5.5,853
5770,Korean Cold Noodle Rhapsody,SHOW,2021,['documentation'],['KR'],7.3,15
5771,Here and There,MOVIE,2021,"['drama', 'romance']",['PH'],6.6,48
5772,Devdas Brothers,MOVIE,2021,['drama'],[],3.2,50
5773,Stuck Apart,MOVIE,2021,"['comedy', 'drama']",['TR'],6,10418
5774,C/O Kaadhal,MOVIE,2021,['drama'],[],7.8,339
5775,Daiki Tsuneta: Tokyo Chaotic,MOVIE,2021,"['documentation', 'music']",['JP'],7.1,15
5776,A Faraway Land,MOVIE,2021,['drama'],"['PH', 'FO']",4.9,133
5778,Myriam Fares: The Journey,MOVIE,2021,"['documentation', 'music']",['LB'],2.3,153
5779,Lee Su-geun: The Sense Coach,MOVIE,2021,['comedy'],['KR'],4.1,38
5781,Just in Time,MOVIE,2021,"['drama', 'comedy', 'family']",['KE'],7,43
5782,Binti,MOVIE,2021,['drama'],"['TZ', 'GB']",5.7,118
5784,The Tambour of Retribution,MOVIE,2021,['drama'],['SA'],6.9,966
5785,Pitta Kathalu,SHOW,2021,"['drama', 'romance']",['IN'],5.1,727
5786,Tersanjung: The Movie,MOVIE,2021,"['drama', 'romance']",['ID'],5.8,205
5787,Mommy Issues,MOVIE,2021,['comedy'],['PH'],5.4,38
5788,Loyiso Gola: Unlearning,MOVIE,2021,['comedy'],[],5.9,202
5789,Layla Majnun,MOVIE,2021,"['drama', 'romance']",['ID'],6.1,272
5790,Meeting Point,MOVIE,2021,['drama'],['TR'],4.2,423
5791,Tuesdays And Fridays,MOVIE,2021,"['romance', 'comedy']","['IN', 'GB']",4.5,758
5792,My Bride,MOVIE,2021,"['comedy', 'drama', 'romance']",['EG'],4.9,281
5795,The Heartbreak Club,MOVIE,2021,"['comedy', 'drama', 'romance']",['ID'],6.2,188
5796,The Big Day,SHOW,2021,"['reality', 'romance']",['US'],4.6,327
5797,Princess 'Daya'Reese,MOVIE,2021,"['romance', 'comedy']",['PH'],7.2,45
5798,Time to Dance,MOVIE,2021,"['drama', 'romance']",['IN'],2.2,950
5800,Momshies! Your Soul is Mine,MOVIE,2021,['comedy'],['PH'],5.8,26
5801,Fine Wine,MOVIE,2021,"['romance', 'drama']",['NG'],6.9,39
5803,Clash,MOVIE,2021,"['family', 'drama']","['NG', 'CA']",6.5,32
5804,Shadow Parties,MOVIE,2021,"['action', 'thriller']",[],6.2,9
5805,Mighty Little Bheem: Kite Festival,SHOW,2021,"['family', 'comedy', 'animation']",[],8.8,16
4831,Anatomy of a Scandal,SHOW,2022,"['drama', 'thriller']","['GB', 'US']",7,16425
4832,Heartstopper,SHOW,2022,"['drama', 'romance']",['GB'],8.9,28978
4833,The Pentaverate,SHOW,2022,['comedy'],['US'],6.1,3409
4835,Inventing Anna,SHOW,2022,['drama'],['US'],6.8,54105
4836,The Adam Project,MOVIE,2022,"['drama', 'action', 'comedy', 'scifi']",['US'],6.7,156603
4837,Operation Mincemeat,MOVIE,2022,"['drama', 'war']","['GB', 'US']",6.9,1972
4839,Pieces of Her,SHOW,2022,"['crime', 'drama', 'thriller']",['US'],6.4,11322
4840,Choose or Die,MOVIE,2022,"['thriller', 'drama', 'horror']",['GB'],4.7,14911
4841,Metal Lords,MOVIE,2022,"['drama', 'comedy', 'music']",['US'],6.7,19689
4842,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,"['crime', 'documentation']",['US'],7.2,3984
4843,The Bubble,MOVIE,2022,['comedy'],['US'],4.7,20080
4844,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,['documentation'],['US'],5.6,1184
4846,Vikings: Valhalla,SHOW,2022,"['war', 'action', 'drama', 'history', 'romance']",['US'],7.1,31330
4848,Windfall,MOVIE,2022,"['thriller', 'crime', 'drama']",['US'],5.7,17218
4850,Hold Tight,SHOW,2022,"['crime', 'drama', 'thriller']",['PL'],6.1,1113
4851,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,"['crime', 'documentation']",['US'],5.8,2062
4854,Murderville,SHOW,2022,"['crime', 'comedy']",['US'],6.9,10414
4855,Clark,SHOW,2022,"['comedy', 'crime', 'drama', 'thriller', 'action']",['SE'],7.5,1991
4856,The Ultimatum: Marry or Move On,SHOW,2022,['reality'],['US'],5.4,1440
4857,Apollo 10½:  A Space Age Childhood,MOVIE,2022,"['comedy', 'action', 'animation', 'romance', 'family', 'horror', 'drama', 'scifi']","['NL', 'US']",7.3,4932
4858,Hard Cell,SHOW,2022,"['comedy', 'documentation', 'sport']","['US', 'GB']",6.1,618
4859,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,"['crime', 'comedy', 'drama', 'thriller']",['US'],6.3,38964
4860,Archive 81,SHOW,2022,"['scifi', 'drama', 'horror', 'thriller']",['US'],7.3,43068
4862,Jimmy Savile: A British Horror Story,SHOW,2022,"['crime', 'documentation']",['GB'],6.7,4711
4864,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,2022,['documentation'],['US'],6.2,2233
4865,Black Crab,MOVIE,2022,"['war', 'action', 'drama', 'scifi', 'thriller']",['SE'],5.6,17101
4866,Yakamoz S-245,SHOW,2022,"['scifi', 'action', 'drama', 'thriller']",['TR'],6.1,3861
4867,Bubble,MOVIE,2022,"['scifi', 'thriller', 'animation', 'action', 'drama', 'fantasy', 'romance', 'sport']",['JP'],6.5,2468
4869,365 Days: This Day,MOVIE,2022,"['romance', 'drama']",['PL'],2.5,10739
4870,Welcome To Eden,SHOW,2022,"['drama', 'action', 'thriller']",['ES'],4.9,973
4875,The Marked Heart,SHOW,2022,"['thriller', 'drama']",['CO'],6.3,1103
4876,Meltdown: Three Mile Island,SHOW,2022,"['documentation', 'history']",['US'],7,958
4883,Against the Ice,MOVIE,2022,"['drama', 'history']","['DK', 'IS']",6.5,18057
4886,Human Resources,SHOW,2022,"['comedy', 'romance', 'animation']",['US'],7.2,4761
4887,All of Us Are Dead,SHOW,2022,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",['KR'],7.5,41393
4888,Heirs to the Land,SHOW,2022,"['comedy', 'scifi', 'drama', 'history']",['ES'],7,599
4889,The House,MOVIE,2022,"['animation', 'drama', 'comedy', 'thriller']",['GB'],6.8,12270
4890,Return to Space,MOVIE,2022,['documentation'],['US'],7.3,3270
4891,The Weekend Away,MOVIE,2022,"['thriller', 'crime', 'drama']",['GB'],5.6,20207
4893,Gangubai Kathiawadi,MOVIE,2022,"['drama', 'crime']",['IN'],7,44045
4894,Is It Cake?,SHOW,2022,['reality'],['US'],5.7,465
4895,Along for the Ride,MOVIE,2022,"['romance', 'drama']",['US'],6,1432
4896,The Andy Warhol Diaries,SHOW,2022,['documentation'],['US'],7.7,1496
4898,Rescued by Ruby,MOVIE,2022,"['drama', 'family']",['CA'],7.1,6417
4899,The Cuphead Show!,SHOW,2022,"['family', 'fantasy', 'animation', 'action', 'comedy']",['US'],7.5,5792
4900,The Takedown,MOVIE,2022,"['crime', 'drama', 'action', 'comedy']",['FR'],5.7,1768
4904,The 7 Lives of Lea,SHOW,2022,"['drama', 'thriller', 'crime', 'fantasy']",['FR'],7.5,1196
4908,The Tinder Swindler,MOVIE,2022,"['crime', 'documentation']",['GB'],7.2,57606
4913,Worst Roommate Ever,SHOW,2022,"['crime', 'documentation', 'drama', 'thriller']",['US'],8.1,8
4915,In from the Cold,SHOW,2022,"['drama', 'scifi', 'thriller', 'action', 'crime']",['US'],6.2,6663
4916,Silverton Siege,MOVIE,2022,"['drama', 'action', 'crime', 'thriller']",['ZA'],6.1,2122
4918,Tomorrow,SHOW,2022,"['drama', 'action', 'comedy', 'fantasy']",['KR'],7.7,603
4920,Munich: The Edge of War,MOVIE,2022,"['drama', 'history', 'thriller']",['GB'],6.8,26781
4922,Texas Chainsaw Massacre,MOVIE,2022,"['thriller', 'crime', 'horror']",['US'],4.8,45810
4924,Downfall: The Case Against Boeing,MOVIE,2022,['documentation'],['US'],7.4,9428
4926,Dirty Lines,SHOW,2022,"['drama', 'history']",['NL'],7.3,717
4927,Trivia Quest,SHOW,2022,"['family', 'fantasy', 'animation']",['US'],5.6,176
4938,My Liberation Notes,SHOW,2022,"['drama', 'romance']",['KR'],8.4,276
4939,jeen-yuhs,SHOW,2022,"['documentation', 'music']",['US'],8.1,7269
4950,Our Blues,SHOW,2022,['drama'],['KR'],7.7,209
4956,Bigbug,MOVIE,2022,"['scifi', 'comedy', 'fantasy']",['FR'],5.4,6986
4957,Trust No One: The Hunt for the Crypto King,MOVIE,2022,"['crime', 'documentation']",['GB'],6.3,3850
4962,The Last Bus,SHOW,2022,"['scifi', 'comedy', 'drama', 'family', 'fantasy']",['GB'],5,500
4963,Cracow Monsters,SHOW,2022,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['PL'],5.5,1492
4964,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,"['crime', 'documentation']",['GB'],7,5224
4965,Twenty Five Twenty One,SHOW,2022,"['drama', 'romance']",['KR'],8.7,4081
4966,Today We Fix the World,MOVIE,2022,"['drama', 'comedy']",['AR'],6.2,782
4972,Rumspringa - Ein Amish in Berlin,MOVIE,2022,"['drama', 'comedy']",['DE'],5.3,257
4975,Radhe Shyam,MOVIE,2022,"['romance', 'drama']",['IN'],6.9,21328
4976,The Principles of Pleasure,SHOW,2022,['documentation'],['US'],4.7,64
4977,Honeymoon With My Mother,MOVIE,2022,['comedy'],['ES'],5.8,1503
4979,Home Team,MOVIE,2022,"['comedy', 'sport']",['US'],6,16320
4981,Making Fun,SHOW,2022,['reality'],['US'],7,557
4988,Yaksha: Ruthless Operations,MOVIE,2022,"['action', 'thriller', 'crime']",['KR'],6.2,2486
4992,The Taming of the Shrewd,MOVIE,2022,"['romance', 'comedy']",['PL'],4.6,630
5001,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",['US'],6.6,148
5002,Taylor Tomlinson: Look at You,MOVIE,2022,"['comedy', 'documentation']",[],7.3,1707
5012,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",['ES'],5.7,1532
5016,Midnight at the Pera Palace,SHOW,2022,"['crime', 'drama', 'history']",['TR'],7.1,6624
5018,Beast,MOVIE,2022,"['thriller', 'comedy', 'crime', 'action']",['IN'],6.8,19332
5027,Brazen,MOVIE,2022,"['thriller', 'crime', 'drama', 'romance']",['US'],4,11224
5030,Through My Window,MOVIE,2022,"['romance', 'comedy', 'drama']",['ES'],5.4,7902
5034,Life After Death with Tyler Henry,SHOW,2022,['reality'],['US'],5.5,522
5038,Marmaduke,MOVIE,2022,"['comedy', 'animation']","['CA', 'US']",3,276
5046,Fistful of Vengeance,MOVIE,2022,"['fantasy', 'action', 'crime', 'drama']",['US'],4.5,5985
5048,Green Mothers' Club,SHOW,2022,['drama'],['KR'],7.1,38
5052,The Pirates: The Last Royal Treasure,MOVIE,2022,"['action', 'comedy']",['KR'],6,2882
